0.0000716268783076679, 0.028250676301420585
-0.00013251628811403182, -0.000400428672779396
0.0018068437928921433, 0.07701181454378159
0.0018068437928921433, 0.0509622725339281
0.0027765238333952447, 0.11464327748434111
0.0027765238333952447, 0.09914932285957584
0.0027765238333952447, 0.09042778891811426
0.005018908927058641, 0.15328352734880257
0.0047158839144014475, 0.12308176428205603
0.005685563954904521, 0.16213306533393002
0.004352253899212788, 0.10950758266274302
0.007624924035910724, 0.2026571320118028
0.007624924035910724, 0.19427502452320813
0.009079444096665362, 0.24209973870847334
0.010533964157420028, 0.2619282394506802
0.010672489877491892, 0.25219695701400957
0.01267746740484793, 0.2814341316976392
0.01221474289429203, 0.2728006632117157
0.013443004278929305, 0.2992755909442087
0.013847037629138914, 0.2891149943140881
0.015382364359935508, 0.31715142755453707
0.015382364359935508, 0.30697035986574783
0.013443004278929305, 0.2937768344661754
0.017261119438410272, 0.32655832989202355
0.018614631161612494, 0.33378632504070677
0.013443004278929305, 0.2690121270519198
0.019465227688369585, 0.34272804344776897
0.019745924542199422, 0.3465969599902776
0.030412404987733482, 0.37484644565396674
0.04980600579779543, 0.3875030252523938
0.06047248624332949, 0.40091899962672645
0.0667754065065996, 0.38592440459702637
0.07247940674485309, 0.3951982256482374
0.08097429281396637, 0.3946015583243116
0.09683548776219558, 0.39312714898667667
0.19962157205552378, 0.37803130132018914
0.24118852312508987, 0.370526333151037
0.2471358940401755, 0.37165698759516314
0.26652949485023747, 0.37165698759516314
0.2994986162273427, 0.3708745808563513
0.31501349687539226, 0.3717030115209756
0.33295257762469954, 0.36697405314374515
0.34216453800947894, 0.37329083696150556
0.352831018455013, 0.3690336238238528
0.35588551058259776, 0.36263073691155157
0.3670189685213215, 0.36278405916089745
0.3730003632974774, 0.3632023924234139
0.41779958116872046, 0.3607032932517972
0.4300417916800719, 0.36056665972204144
0.43650055337842314, 0.35773475003689337
0.4906967042136003, 0.3583303537827017
0.49634366444947126, 0.358494144812799
0.5162221052797848, 0.35274805767511314
0.5890756977965306, 0.35564308372431125
0.595251028580787, 0.3581566360235076
0.6127052693098429, 0.3558937930043949
0.6296746700186471, 0.347913244268514
0.6389674370734684, 0.3546971709332709
0.6485834308084575, 0.35427528494665667
0.6660376715375131, 0.3558937930043949
0.6796131921045565, 0.3535695847508656
0.6901180592100067, 0.35528781131453085
0.6970674328336122, 0.35672222366901923
0.7287096236289765, 0.3499942524088028
0.7374061225185411, 0.3488751443179945
0.75317034946272, 0.3468066975950515
0.7590128754210452, 0.3534017327861378
0.7644601956485775, 0.3525455524015383
0.7907627667472239, 0.35139063951318183
0.7974293170256828, 0.3512166115437035
0.8223603012249334, 0.35393777615736527
0.8279742383015303, 0.3534315129734282
0.8706401600836664, 0.35124192470290033
0.8803369604886973, 0.350025742463306
0.8895489208734768, 0.34957125619590795
0.9278512824733491, 0.3487830964663695
0.9612567598686805, 0.3496978219918922
0.9687163698945509, 0.3502131255898282
0.9899108050655472, 0.3526951301604288
0.003771343726800297, 0.11791937984496126
0.002488492947290255, 0.0308496124031008
0.07689383815887157, 0.39721240310077527
0.3681009651076467, 0.3657333333333334
0.36168671121009655, 0.3617147286821706
0.49125463994060886, 0.3597054263565892
0.7311477357089831, 0.3523379844961241
0.8696956198960653, 0.35434728682170546
0.9633437268002969, 0.3523379844961241
0.8209472902746846, 0.35635658914728685
0.020448403860430564, 0.33961240310077523
